event_id,Method,Quality (A-D for SKHASH; lower number better for FOCMEC),Strike,Dip,Rake,P Axis Azimuth,P Axis Plunge,T Axis Azimuth,T Axis Plunge,N Axis Azimuth,N Axis Plunge
1977 Quorn,FOCMEC,0.01,289.53,65.91,-6.88,248.5,21.47,153.62,12.2,36,65
1977 Quorn,FOCMEC,0.01,288.17,70.32,-3.62,245.49,16.27,152.14,11.31,28.81,70
1977 Quorn,FOCMEC,0.01,295.22,76,-14.43,252,20,162,0.01,71.99,70
1977 Quorn,FOCMEC,0.02,293.12,73.33,-31.23,249.7,33.65,345.43,8.53,87.8,55
1977 Quorn,FOCMEC,0.02,286.31,64.34,-16.1,247.19,28.88,153.06,7.44,50,60
1977 Quorn,FOCMEC,0.02,295.97,77.05,-7.63,252.34,14.48,161.35,3.84,56.84,75
1977 Quorn,FOCMEC,0.03,294.3,68.37,-34.5,253.13,39.27,348.4,6.41,86.09,50
1977 Quorn,FOCMEC,0.03,291.04,65.82,-18.32,251.51,29.5,158.68,4.98,59.99,60
1977 Quorn,FOCMEC,0.03,288.49,65.1,-2.33,246.8,18.89,151.26,15.76,24.01,65
1977 Quorn,FOCMEC,0.03,290.91,73.73,-11.79,248.23,19.68,157.01,3.41,57.6,70
1977 Quorn,FOCMEC,0.03,294.12,75.06,1.34,249.92,9.57,157.96,11.44,18.94,75
1977 Quorn,FOCMEC,0.04,290.99,65.6,-32.73,251.74,39.81,344.42,3.21,78.26,50
1977 Quorn,FOCMEC,0.04,285.77,63.94,-24.23,247.55,34.84,155.56,2.86,61.46,55
1977 Quorn,FOCMEC,0.04,291.23,73.33,-25.31,248.49,29.5,341.32,4.98,79.99,60
1977 Quorn,FOCMEC,0.04,298.91,79.71,-22.91,254.12,23.4,347.74,8.31,96,65
1977 Quorn,FOCMEC,0.04,295.03,70.32,3.62,251.06,11.31,157.71,16.27,14.39,70
1977 Quorn,FOCMEC,0.04,297.28,70.71,-5.38,254.76,17.23,161.68,9.85,43.19,70
1977 Quorn,FOCMEC,0.04,292.39,75.52,-3.97,248.76,12.96,157.04,7.44,37.9,75
1977 Quorn,FOCMEC,0.04,297.69,80,0,253.13,7.05,162.25,7.05,27.69,80
1977 Quorn,FOCMEC,0.05,297.77,71.25,-36.01,254.63,38.39,352.31,9.58,93.91,49.99
1977 Quorn,FOCMEC,0.05,299.74,78.69,-16.6,255.77,19.68,346.99,3.41,86.4,70
1977 Quorn,FOCMEC,0.05,299.8,79.45,-10.73,255.79,15,165.79,0,75.78,75
1977 Quorn,FOCMEC,0.06,291.05,66.07,-39.32,250.71,44.14,347.6,7.05,84.7,45
1977 Quorn,FOCMEC,0.06,287.89,62.97,-30.68,250.43,40,340.44,0,70.44,50
1977 Quorn,FOCMEC,0.06,297.64,70.79,-29.84,255.66,34.4,349.58,5.72,87.8,55
1977 Quorn,FOCMEC,0.06,287.2,61.98,-11.17,248.29,26.94,151.99,12.2,40,60
1977 Quorn,FOCMEC,0.06,287.51,65.1,2.33,244.74,15.76,149.2,18.89,11.99,65
1977 Quorn,FOCMEC,0.06,289.72,70.08,1.82,246.14,12.7,152.64,15.19,14.39,70
1977 Quorn,FOCMEC,0.06,299.29,75.23,2.66,254.87,8.54,163.01,12.24,18.96,75
1977 Quorn,FOCMEC,0.07,288.33,62.97,-37.45,250.59,44.78,344.11,3.53,77.65,45
1977 Quorn,FOCMEC,0.07,293.97,69.3,-40.89,251.01,43.07,351.03,10.55,91.76,45
1977 Quorn,FOCMEC,0.07,285.9,67.48,-20.36,245.76,29.87,154.33,2.5,60,60
1977 Quorn,FOCMEC,0.07,297.5,80.15,-28.48,251.71,26.95,348.01,12.2,100,60
1977 Quorn,FOCMEC,0.07,294,65,0,251.81,17.39,156.19,17.39,24,65
1977 Quorn,FOCMEC,0.07,285.5,68.53,-13.12,244.47,24.09,151.65,6.28,47.99,65
1977 Quorn,FOCMEC,0.07,286.81,71.94,-8.74,244.38,18.75,152.08,6.72,43.19,70
1977 Quorn,FOCMEC,0.07,300.05,80.95,-4.26,255.67,9.39,165.11,3.4,55.39,80.01
1977 Quorn,FOCMEC,0.08,288.86,70.79,-29.84,246.88,34.4,340.8,5.72,79.02,55
1977 Quorn,FOCMEC,0.08,295.9,67.48,-20.36,255.76,29.87,164.33,2.5,70,60
1977 Quorn,FOCMEC,0.08,284.12,66.6,-9.06,243.23,22.52,148.91,10.29,36,65
1977 Quorn,FOCMEC,0.08,294.99,65.41,-4.63,253.69,20.25,158.4,14.02,36,65
1977 Quorn,FOCMEC,0.08,287.21,71.11,-16.69,245.52,24.9,154.54,2.11,60.01,65
1977 Quorn,FOCMEC,0.09,285,60.5,-28.34,249.12,39.82,156.44,3.21,62.6,50
1977 Quorn,FOCMEC,0.09,293.01,65.41,4.63,249.6,14.02,154.31,20.25,12,65
1977 Quorn,FOCMEC,0.09,296.39,71.94,8.74,251.12,6.72,158.82,18.75,0.01,70
1977 Quorn,FOCMEC,0.09,300.24,74.81,-13.17,257.32,19.92,166.7,1.71,72.01,70
1977 Quorn,FOCMEC,0.09,295.77,76.43,6.46,250.63,5.08,159.35,14.08,0.01,75
1977 Quorn,FOCMEC,0.09,300.38,81.35,5.04,255.22,2.58,164.78,9.66,359.99,80
1977 Quorn,FOCMEC,0.1,288.49,60.5,-5.73,248.96,24.18,151.23,16.66,30.01,60
1977 Quorn,FOCMEC,0.1,291.7,63.05,-13.71,252.8,28.03,157.49,9.85,49.99,60
1977 Quorn,FOCMEC,0.1,286.47,65.91,6.88,242.38,12.2,147.5,21.47,0,65
1977 Quorn,FOCMEC,0.1,299.68,83.28,-18.88,254.41,18.06,347.14,8.31,100.79,70
1977 Quorn,FOCMEC,0.1,290.9,77.76,-8.74,247.18,14.77,156.5,2.57,56.85,75
1977 Quorn,FOCMEC,0.1,300.09,85.67,2.5,255.05,1.3,164.94,4.83,0.05,85
1977 Quorn,FOCMEC,0.11,285.85,60,-35.26,250.59,45,160.58,0,70.58,45
1977 Quorn,FOCMEC,0.11,287.51,60.22,-19.3,250.8,33.64,155.07,8.53,52.7,55
1977 Quorn,FOCMEC,0.11,301.97,78.69,-33.34,255.72,31.32,354.46,14.03,105.37,55
1977 Quorn,FOCMEC,0.11,285.77,60.13,2.88,244,18.74,145.91,22.52,10,60
1977 Quorn,FOCMEC,0.11,291.88,66.6,9.06,247.09,10.29,152.77,22.52,0,65
1977 Quorn,FOCMEC,0.11,296.12,66.6,-9.06,255.23,22.52,160.91,10.29,48,65
1977 Quorn,FOCMEC,0.11,291.17,71.25,7.1,246.33,8.31,153.6,18.06,359.99,70
1977 Quorn,FOCMEC,0.11,294.88,80.15,-17.5,250.48,19.3,342.27,5.08,86.4,69.99
1977 Quorn,FOCMEC,0.11,301.07,76.43,-6.46,257.49,14.08,166.21,5.08,56.83,75
1977 Quorn,FOCMEC,0.11,294.81,80.42,-11.6,250.61,14.94,340.95,1.29,75.78,75
1977 Quorn,FOCMEC,0.11,298.98,83.72,-13.65,254.09,14.08,345.36,5.08,94.73,75
1977 Quorn,FOCMEC,0.11,295,81.35,-5.04,250.6,9.66,160.16,2.58,55.39,80
1977 Quorn,FOCMEC,0.12,297.07,72.61,-42.19,251.59,41.65,354.39,14,98.82,45
1977 Quorn,FOCMEC,0.12,284.25,58.68,-16.48,247.86,32.61,150.5,11.32,43.89,55
1977 Quorn,FOCMEC,0.12,282.16,61.98,-21.88,244.83,34.39,150.9,5.71,52.69,55
1977 Quorn,FOCMEC,0.12,290.94,61.98,-21.88,253.61,34.39,159.68,5.71,61.47,55
1977 Quorn,FOCMEC,0.12,287.19,61.12,8.5,243.43,14.48,146.31,25.66,360,60
1977 Quorn,FOCMEC,0.12,290,60,0,249.11,20.7,150.89,20.7,20,60
1977 Quorn,FOCMEC,0.12,284.23,60.13,-2.88,244.09,22.52,146,18.74,20,60
1977 Quorn,FOCMEC,0.12,282.81,61.12,-8.5,243.69,25.66,146.57,14.48,30,60
1977 Quorn,FOCMEC,0.12,301.99,77.8,-27.62,257.2,28.02,352.5,9.85,100,60
1977 Quorn,FOCMEC,0.12,297.5,68.53,-13.12,256.47,24.09,163.65,6.28,59.99,65
1977 Quorn,FOCMEC,0.12,289.25,74.24,-19.66,246.48,24.9,337.46,2.11,72.01,65
1977 Quorn,FOCMEC,0.12,299.21,71.11,-16.69,257.52,24.9,166.54,2.11,72.01,65
1977 Quorn,FOCMEC,0.12,298.8,70,0,255.58,14,162.02,14,28.8,70
1977 Quorn,FOCMEC,0.12,288.95,75,0,244.94,10.55,152.96,10.55,18.95,75
1977 Quorn,FOCMEC,0.12,287.25,75.92,-5.24,243.67,13.57,152.14,6.28,37.91,75
1977 Quorn,FOCMEC,0.12,292.62,80.04,-0.88,248.13,7.64,157.27,6.41,27.69,80
1977 Quorn,FOCMEC,0.12,299.91,85.67,-2.5,255.06,4.83,164.95,1.3,59.95,85
1977 Quorn,FOCMEC,0.13,301.4,74.24,-37.25,256.33,37.16,356.16,12.7,101.74,50
1977 Quorn,FOCMEC,0.13,282.99,65.41,-4.63,241.69,20.25,146.4,14.02,24,65
1977 Quorn,FOCMEC,0.13,301.25,74.24,-19.66,258.48,24.9,349.46,2.11,84.01,65
1981 Suggan Buggan,SKHASH,D,71.1,28.3,-157.4,259.46,48.71,29.75,29.59,135.8,25.96
1981 Suggan Buggan,SKHASH,D,70,43.7,149.8,300.66,15.4,49.26,49.2,198.84,36.66
1981 Suggan Buggan,FOCMEC,0.1,326.72,52.84,16.01,281.65,15.77,179.98,35.63,31.31,50
1981 Suggan Buggan,FOCMEC,0.1,322.09,50.73,8.29,280.92,21.63,176.7,31.77,39.13,50
1981 Suggan Buggan,FOCMEC,0.1,325.99,58.68,16.48,279.74,11.32,182.38,32.61,26.35,55
1981 Suggan Buggan,FOCMEC,0.1,323.24,56.36,10.27,279.82,16.66,179.95,29.78,35.13,55
1981 Suggan Buggan,FOCMEC,0.11,332.63,54.37,19.53,285.72,12.7,185.89,37.16,31.29,50
1981 Suggan Buggan,FOCMEC,0.11,329.08,57.39,13.47,284.22,14.02,185.47,31.32,35.12,55
1981 Suggan Buggan,FOCMEC,0.12,330.48,56.17,22.76,281.88,9.58,184.19,38.38,23.48,50
1981 Suggan Buggan,FOCMEC,0.12,320.58,51.62,12.25,277.44,18.75,174.3,33.82,31.31,50
1981 Suggan Buggan,FOCMEC,0.12,328.41,51.62,12.25,285.27,18.75,182.13,33.82,39.14,50
1981 Suggan Buggan,FOCMEC,0.13,119.98,45.22,-82.95,114.97,85,205,0,295,5
1981 Suggan Buggan,FOCMEC,0.13,331.64,50.14,22.91,283.8,14,181,41.64,28.24,45
1981 Suggan Buggan,FOCMEC,0.14,124.98,45.22,-82.95,119.97,85,210,0,300,5
1981 Suggan Buggan,FOCMEC,0.14,326.05,46.92,14.51,283.09,20.71,176.06,37.76,35.3,45
1981 Suggan Buggan,FOCMEC,0.14,317.27,55.61,6.93,275.28,19.21,174.6,28.02,35.13,55
1981 Suggan Buggan,FOCMEC,0.14,320,55.15,3.49,279.4,21.64,178.21,26.06,43.91,55
1981 Suggan Buggan,FOCMEC,0.15,129.01,45.86,-76,119.18,80,29.16,0,299.16,10
1981 Suggan Buggan,FOCMEC,0.15,323.47,50.18,4.18,284.22,24.41,179.35,29.5,46.96,50
1981 Suggan Buggan,FOCMEC,0.15,331.52,60.22,19.3,283.96,8.53,188.23,33.64,26.33,55
1981 Suggan Buggan,FOCMEC,0.15,326.05,55.61,6.93,284.06,19.21,183.38,28.02,43.91,55
1981 Suggan Buggan,FOCMEC,0.15,328.3,63.05,13.71,282.51,9.85,187.2,28.03,30.01,60
1981 Suggan Buggan,FOCMEC,0.16,123.94,45.86,-76,114.11,80,24.09,0,294.09,10
1981 Suggan Buggan,FOCMEC,0.16,332.53,48.36,18.88,287.05,17.39,181.89,39.85,35.3,45
1981 Suggan Buggan,FOCMEC,0.16,322.8,61.98,11.17,278.01,12.2,181.71,26.94,30,60
1981 Suggan Buggan,FOCMEC,0.17,325.47,48.36,18.88,279.99,17.39,174.83,39.85,28.24,45
1981 Suggan Buggan,FOCMEC,0.17,319.3,45.86,9.85,278.96,23.93,170.58,35.4,35.3,45
1981 Suggan Buggan,FOCMEC,0.17,334.54,52.84,16.01,289.47,15.77,187.8,35.63,39.13,50
1981 Suggan Buggan,FOCMEC,0.17,332.02,56.36,10.27,288.6,16.66,188.73,29.78,43.91,55
1981 Suggan Buggan,FOCMEC,0.18,295,45,-90,270,90,25,0,115,0
1981 Suggan Buggan,FOCMEC,0.18,332.14,46.03,26.73,283.01,15.19,176.66,46.04,26.18,40
1981 Suggan Buggan,FOCMEC,0.18,319.41,45.22,4.98,281.67,27.03,172.48,32.8,42.36,45
1981 Suggan Buggan,FOCMEC,0.18,315.65,50.18,4.18,276.4,24.41,171.53,29.5,39.14,50
1981 Suggan Buggan,FOCMEC,0.18,329.92,50.73,8.29,288.75,21.63,184.53,31.77,46.96,50
1981 Suggan Buggan,FOCMEC,0.18,328.08,61.98,21.88,279.34,5.71,185.41,34.39,17.55,55
1981 Suggan Buggan,FOCMEC,0.18,320.3,57.39,13.47,275.44,14.02,176.69,31.32,26.34,55
1981 Suggan Buggan,FOCMEC,0.19,300,45,-90,270,90,30,0,120,0
1981 Suggan Buggan,FOCMEC,0.19,332.25,43.96,22.18,286.04,18.89,176.77,43.97,32.72,40
1981 Suggan Buggan,FOCMEC,0.19,324.81,54.37,19.53,277.9,12.7,178.07,37.16,23.47,50
1981 Suggan Buggan,FOCMEC,0.19,316.96,50,0,279.51,27.03,174.41,27.03,46.96,50
1981 Suggan Buggan,FOCMEC,0.19,324.78,50,0,287.33,27.03,182.23,27.03,54.78,50
1981 Suggan Buggan,FOCMEC,0.19,323.69,64.34,16.1,276.94,7.44,182.81,28.88,20,60
1981 Suggan Buggan,FOCMEC,0.19,328.96,65.82,18.32,281.32,4.98,188.49,29.5,20.01,60
1981 Suggan Buggan,FOCMEC,0.2,326.35,45.86,9.85,286.01,23.93,177.63,35.4,42.35,45
1981 Suggan Buggan,FOCMEC,0.2,322.68,55,0,283.36,23.93,182,23.93,52.68,55
1981 Suggan Buggan,FOCMEC,0.2,327.19,61.12,8.5,283.43,14.48,186.31,25.66,40,60
1981 Suggan Buggan,FOCMEC,0.21,318.27,50.18,-4.18,282.39,29.5,177.52,24.41,54.78,50
1981 Suggan Buggan,FOCMEC,0.21,328.78,55.15,3.49,288.18,21.64,186.99,26.06,52.69,55
1981 Suggan Buggan,FOCMEC,0.21,317.19,61.12,8.5,273.43,14.48,176.31,25.66,30,60
1981 Suggan Buggan,FOCMEC,0.21,321.51,60.5,5.73,278.77,16.66,181.04,24.18,39.99,60
1981 Suggan Buggan,FOCMEC,0.22,290,45,-90,270,90,20,0,110,0
1981 Suggan Buggan,FOCMEC,0.22,114.98,45.22,-82.95,109.97,85,200,0,290,5
1981 Suggan Buggan,FOCMEC,0.22,129.98,45.22,-82.95,124.97,85,215,0,305,5
1981 Suggan Buggan,FOCMEC,0.22,339.62,42.06,31.11,288.72,16.27,178.11,50.33,30.51,35
1981 Suggan Buggan,FOCMEC,0.22,325.7,43.96,22.18,279.49,18.89,170.22,43.97,26.17,40
1981 Suggan Buggan,FOCMEC,0.22,325.36,42.27,17.14,282.37,22.52,170.8,41.56,32.73,40
1981 Suggan Buggan,FOCMEC,0.22,330.41,52.24,26.57,280.45,10.54,180.42,43.08,21.17,45
1981 Suggan Buggan,FOCMEC,0.22,318.99,46.92,14.51,276.03,20.71,169,37.76,28.24,45
1981 Suggan Buggan,FOCMEC,0.22,319.41,45,0,284.15,30,174.67,30,49.41,45
1981 Suggan Buggan,FOCMEC,0.22,332.8,61.98,11.17,288.01,12.2,191.71,26.94,40,60
1981 Suggan Buggan,FOCMEC,0.23,134.08,45.86,-76,124.25,80,34.23,0,304.23,10
1981 Suggan Buggan,FOCMEC,0.23,127.65,46.92,-69.25,113.14,75,203.14,0,293.14,15
1981 Suggan Buggan,FOCMEC,0.23,331.57,48.44,30.79,279.87,11.43,177.01,47.73,19.64,40
1981 Suggan Buggan,FOCMEC,0.24,305,45,-90,270,90,35,0,125,0
1981 Suggan Buggan,FOCMEC,0.24,118.87,45.86,-76,109.04,80,19.02,0,289.02,10
1981 Suggan Buggan,FOCMEC,0.24,338.69,46.03,26.73,289.56,15.19,183.21,46.04,32.73,40
1981 Suggan Buggan,FOCMEC,0.24,333.11,46.92,14.51,290.15,20.71,183.12,37.76,42.36,45
1981 Suggan Buggan,FOCMEC,0.24,331.3,50.18,4.18,292.05,24.41,187.18,29.5,54.79,50
1981 Suggan Buggan,FOCMEC,0.24,319.65,50.73,-8.29,285.04,31.77,180.82,21.63,62.61,50
1981 Suggan Buggan,FOCMEC,0.24,326.09,50.18,-4.18,290.21,29.5,185.34,24.41,62.6,50
1981 Suggan Buggan,FOCMEC,0.24,334.77,58.68,16.48,288.52,11.32,191.16,32.61,35.13,55
1981 Suggan Buggan,FOCMEC,0.24,334.83,55.61,6.93,292.84,19.21,192.16,28.02,52.69,55
1981 Suggan Buggan,FOCMEC,0.24,321.23,67.48,11.15,275.75,8.31,182.12,23.4,24,65
1981 Suggan Buggan,FOCMEC,0.24,326.5,68.53,13.12,280.35,6.28,187.53,24.09,24.01,65
1981 Suggan Buggan,FOCMEC,0.25,132.8,46.92,-69.25,118.29,75,208.29,0,298.29,15
1981 Suggan Buggan,FOCMEC,0.25,319.42,45.22,-4.98,286.35,32.8,177.16,27.03,56.47,45
1981 Suggan Buggan,FOCMEC,0.25,319.53,45.86,-9.85,288.25,35.4,179.87,23.93,63.53,45
1981 Suggan Buggan,FOCMEC,0.25,318.89,52.84,16.01,273.82,15.77,172.15,35.63,23.48,50
1981 Suggan Buggan,FOCMEC,0.26,294.98,45.22,-82.95,289.97,85,20,0,110,5
1981 Suggan Buggan,FOCMEC,0.26,299.98,45.22,-82.95,294.97,85,25,0,115,5
1981 Suggan Buggan,FOCMEC,0.26,339.59,44.81,35.53,285.66,12.24,179.36,52.3,24.4,35
1981 Suggan Buggan,FOCMEC,0.26,332.91,39.67,26.03,285.54,20.25,171.41,47.93,30.52,35
1981 Suggan Buggan,FOCMEC,0.26,325.6,46.03,26.73,276.47,15.19,170.12,46.04,19.64,40
1981 Suggan Buggan,FOCMEC,0.26,338.11,48.44,30.79,286.41,11.43,183.55,47.73,26.18,40
1981 Suggan Buggan,FOCMEC,0.26,324.58,50.14,22.91,276.74,14,173.94,41.64,21.18,45
1981 Suggan Buggan,FOCMEC,0.26,319.83,46.92,-14.51,289.82,37.76,182.79,20.71,70.58,45
1981 Suggan Buggan,FOCMEC,0.26,336.24,51.62,12.25,293.1,18.75,189.96,33.82,46.97,50
1981 Suggan Buggan,FOCMEC,0.26,325.37,55.15,-3.49,287.16,26.06,185.97,21.64,61.46,55
1981 Suggan Buggan,FOCMEC,0.26,331.51,60.5,5.73,288.77,16.66,191.04,24.18,49.99,60
1981 Suggan Buggan,FOCMEC,0.26,324.79,71.11,16.69,277.46,2.11,186.48,24.9,11.99,65
1981 Suggan Buggan,FOCMEC,0.27,333.49,44.81,35.53,279.56,12.24,173.26,52.3,18.3,35
1981 Suggan Buggan,FOCMEC,0.27,324.61,41.03,11.69,285.04,26.06,171.83,38.86,39.27,40
1981 Suggan Buggan,FOCMEC,0.27,321.16,51.62,-12.25,287.44,33.82,184.3,18.75,70.43,50
1981 Suggan Buggan,FOCMEC,0.27,331.46,55,0,292.14,23.93,190.78,23.93,61.46,55
1981 Suggan Buggan,FOCMEC,0.27,325.77,60.13,2.88,284,18.74,185.91,22.52,50,60
1981 Suggan Buggan,FOCMEC,0.28,304.98,45.22,-82.95,299.97,85,30,0,120,5
1981 Suggan Buggan,FOCMEC,0.28,333.52,42.06,31.11,282.62,16.27,172.01,50.33,24.41,35
1981 Suggan Buggan,FOCMEC,0.28,331.9,42.27,17.14,288.91,22.52,177.34,41.56,39.27,40
1981 Suggan Buggan,FOCMEC,0.28,326.46,45.22,4.98,288.72,27.03,179.53,32.8,49.41,45
1981 Suggan Buggan,FOCMEC,0.28,327.47,50.73,-8.29,292.86,31.77,188.64,21.63,70.43,50
1981 Suggan Buggan,FOCMEC,0.29,339.01,39.67,26.03,291.64,20.25,177.51,47.93,36.62,35
1981 Suggan Buggan,FOCMEC,0.29,320.41,48.36,-18.88,291.05,39.85,185.89,17.39,77.64,45
1996 Thomson Dam,SKHASH,C,250.3,87.7,-144.2,120.57,26.21,18.72,22.64,253.48,54.14
1996 Thomson Dam,SKHASH,D,56.3,36.6,-154.4,251.76,48.58,10.02,22.68,115.47,32.53
1996 Thomson Dam,FOCMEC,0.76,185.85,52.84,16.01,140.78,15.77,39.11,35.63,250.44,50
1996 Thomson Dam,FOCMEC,0.78,182.75,56.36,10.27,139.33,16.66,39.46,29.78,254.64,55
1996 Thomson Dam,FOCMEC,0.79,183.94,54.37,19.53,137.03,12.7,37.2,37.16,242.6,50
1996 Thomson Dam,FOCMEC,0.79,187.54,51.62,12.25,144.4,18.75,41.26,33.82,258.27,50
1996 Thomson Dam,FOCMEC,0.79,179.81,57.39,13.47,134.95,14.02,36.2,31.32,245.85,55
1996 Thomson Dam,FOCMEC,0.8,191.76,54.37,19.53,144.85,12.7,45.02,37.16,250.42,50
1996 Thomson Dam,FOCMEC,0.82,190.46,50.14,22.91,142.62,14,39.82,41.64,247.06,45
1996 Thomson Dam,FOCMEC,0.82,193.67,52.84,16.01,148.6,15.77,46.93,35.63,258.26,50
1996 Thomson Dam,FOCMEC,0.82,185.5,58.68,16.48,139.25,11.32,41.89,32.61,245.86,55
1996 Thomson Dam,FOCMEC,0.83,195.37,51.62,12.25,152.23,18.75,49.09,33.82,266.1,50
1996 Thomson Dam,FOCMEC,0.83,188.59,57.39,13.47,143.73,14.02,44.98,31.32,254.63,55
1996 Thomson Dam,FOCMEC,0.83,182.8,61.98,11.17,138.01,12.2,41.71,26.94,250,60
1996 Thomson Dam,FOCMEC,0.84,197.52,50.14,22.91,149.68,14,46.88,41.64,254.12,45
1996 Thomson Dam,FOCMEC,0.84,191.53,56.36,10.27,148.11,16.66,48.24,29.78,263.42,55
1996 Thomson Dam,FOCMEC,0.85,189.61,56.17,22.76,141.01,9.58,43.32,38.38,242.61,50
1996 Thomson Dam,FOCMEC,0.85,185.56,55.61,6.93,143.57,19.21,42.89,28.02,263.42,55
1996 Thomson Dam,FOCMEC,0.85,177.19,61.12,8.5,133.43,14.48,36.31,25.66,250,60
1996 Thomson Dam,FOCMEC,0.86,199.59,54.37,19.53,152.68,12.7,52.85,37.16,258.25,50
1996 Thomson Dam,FOCMEC,0.86,201.5,52.84,16.01,156.43,15.77,54.76,35.63,266.09,50
1996 Thomson Dam,FOCMEC,0.87,182.25,60.22,19.3,134.69,8.53,38.96,33.64,237.06,55
1996 Thomson Dam,FOCMEC,0.87,175.77,60.13,2.88,134,18.74,35.91,22.52,260,60
1996 Thomson Dam,FOCMEC,0.87,181.51,60.5,5.73,138.77,16.66,41.04,24.18,259.99,60
1996 Thomson Dam,FOCMEC,0.88,189.23,52.24,26.57,139.27,10.54,39.24,43.08,239.99,45
1996 Thomson Dam,FOCMEC,0.88,179.71,51.62,12.25,136.57,18.75,33.43,33.82,250.44,50
1996 Thomson Dam,FOCMEC,0.88,176.78,55.61,6.93,134.79,19.21,34.11,28.02,254.64,55
1996 Thomson Dam,FOCMEC,0.88,179.51,55.15,3.49,138.91,21.64,37.72,26.06,263.42,55
1996 Thomson Dam,FOCMEC,0.88,178.3,63.05,13.71,132.51,9.85,37.2,28.03,240.01,60
1996 Thomson Dam,FOCMEC,0.89,191.35,48.36,18.88,145.87,17.39,40.71,39.85,254.12,45
1996 Thomson Dam,FOCMEC,0.89,198.41,48.36,18.88,152.93,17.39,47.77,39.85,261.18,45
1996 Thomson Dam,FOCMEC,0.89,181.79,56.17,22.76,133.19,9.58,35.5,38.38,234.79,50
1996 Thomson Dam,FOCMEC,0.89,189.05,50.73,8.29,147.88,21.63,43.66,31.77,266.09,50
1996 Thomson Dam,FOCMEC,0.89,176.72,58.68,16.48,130.47,11.32,33.11,32.61,237.08,55
1996 Thomson Dam,FOCMEC,0.9,205.47,48.36,18.88,159.99,17.39,54.83,39.85,268.24,45
1996 Thomson Dam,FOCMEC,0.9,178.02,52.84,16.01,132.95,15.77,31.28,35.63,242.61,50
1996 Thomson Dam,FOCMEC,0.9,181.22,50.73,8.29,140.05,21.63,35.83,31.77,258.26,50
1996 Thomson Dam,FOCMEC,0.9,187.19,61.12,8.5,143.43,14.48,46.31,25.66,260,60
1996 Thomson Dam,FOCMEC,0.9,178.47,65.91,6.88,134.38,12.2,39.5,21.47,252,65
1996 Thomson Dam,FOCMEC,0.91,196.88,50.73,8.29,155.71,21.63,51.49,31.77,273.92,50
1996 Thomson Dam,FOCMEC,0.91,174.23,60.13,-2.88,134.09,22.52,36,18.74,270,60
1996 Thomson Dam,FOCMEC,0.92,173.97,56.36,10.27,130.55,16.66,30.68,29.78,245.86,55
1996 Thomson Dam,FOCMEC,0.92,172.8,61.98,11.17,128.01,12.2,31.71,26.94,240,60
1996 Thomson Dam,FOCMEC,0.92,174,65,0,131.81,17.39,36.19,17.39,264,65
1996 Thomson Dam,FOCMEC,0.93,184.87,46.92,14.51,141.91,20.71,34.88,37.76,254.12,45
1996 Thomson Dam,FOCMEC,0.93,204.58,50.14,22.91,156.74,14,53.94,41.64,261.18,45
1996 Thomson Dam,FOCMEC,0.93,198.99,46.92,14.51,156.03,20.71,49,37.76,268.24,45
1996 Thomson Dam,FOCMEC,0.93,197.37,57.39,13.47,152.51,14.02,53.76,31.32,263.41,55
1996 Thomson Dam,FOCMEC,0.93,180,60,0,139.11,20.7,40.89,20.7,270,60
1996 Thomson Dam,FOCMEC,0.93,179.51,65.1,2.33,136.74,15.76,41.2,18.89,263.99,65
1996 Thomson Dam,FOCMEC,0.93,174.99,65.41,-4.63,133.69,20.25,38.4,14.02,276,65
1996 Thomson Dam,FOCMEC,0.94,191.93,46.92,14.51,148.97,20.71,41.94,37.76,261.18,45
1996 Thomson Dam,FOCMEC,0.94,194.29,58.68,16.48,148.04,11.32,50.68,32.61,254.65,55
1996 Thomson Dam,FOCMEC,0.94,194.34,55.61,6.93,152.35,19.21,51.67,28.02,272.2,55
1996 Thomson Dam,FOCMEC,0.95,196.29,52.24,26.57,146.33,10.54,46.3,43.08,247.05,45
1996 Thomson Dam,FOCMEC,0.95,188.29,55.15,3.49,147.69,21.64,46.5,26.06,272.2,55
1996 Thomson Dam,FOCMEC,0.95,185.77,60.13,2.88,144,18.74,45.91,22.52,270,60
1996 Thomson Dam,FOCMEC,0.95,172.81,61.12,-8.5,133.69,25.66,36.57,14.48,280,60
1996 Thomson Dam,FOCMEC,0.95,173.01,65.41,4.63,129.6,14.02,34.31,20.25,252,65
1996 Thomson Dam,FOCMEC,0.96,184.3,48.36,18.88,138.82,17.39,33.66,39.85,247.07,45
1996 Thomson Dam,FOCMEC,0.96,191.03,60.22,19.3,143.47,8.53,47.74,33.64,245.84,55
1996 Thomson Dam,FOCMEC,0.96,182.2,55,0,142.88,23.93,41.52,23.93,272.2,55
1996 Thomson Dam,FOCMEC,0.96,171.51,60.5,5.73,128.77,16.66,31.04,24.18,249.99,60
1996 Thomson Dam,FOCMEC,0.96,177.23,67.48,11.15,131.75,8.31,38.12,23.4,240,65
1996 Thomson Dam,FOCMEC,0.97,183.4,50.14,22.91,135.56,14,32.76,41.64,240,45
1996 Thomson Dam,FOCMEC,0.97,173.41,55,0,134.09,23.93,32.73,23.93,263.41,55
1996 Thomson Dam,FOCMEC,0.97,176.1,55.15,-3.49,137.89,26.06,36.7,21.64,272.19,55
